Year,Location,Title,Author,Link
2004,Ottawa,The PPI for Telecommunications in the Netherlands (paper),"Kenessey, Aurél",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-041.pdf
2004,Ottawa,Producer Price Index for Telecommunications in Sweden - Appendix (paper),"Martinsson, Maria",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-042.pdf
2004,Ottawa,Producer Price Index for Telecommunications in Sweden (ppp),Statistics Sweden,https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-118.pdf
2004,Ottawa,Producer price index for telecommunication services (paper),"Renning, Kerstin",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-043.pdf
2004,Ottawa,Producer price indices for Telecommunication Services (ppp),"Renning, Kerstin",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-120.pdf
2004,Ottawa,UK Business Telecommunication PPI for Services: Appendix to Principal Paper (paper),"Davies, Pam",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-044.pdf
2004,Ottawa,UK Business Telecommunication PPI for Services: Appendix to Principal Paper (paper),"Hermiston, Keith",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-044.pdf
2004,Ottawa,Business Telecommunication - Producer Price Index for Services (ppp),"Clode, Tim",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-107.pdf
2004,Ottawa,Wired and Wireless Telecommunications Services (ppp),Statistics Canada,https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-092.pdf
2004,Ottawa,Telecommunications services in Japan's 2000 base Corporate Service Price Index (ppp),"Utsunomiya, Kiyohito",https://www.voorburggroup.org/Documents/2004%20ottawa/papers/2004-095.pdf
2003,Tokyo,"Additional CPC Product Detail Environmental Consulting, Waste Management, and Remediation (paper)","Murphy, John B.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-104.pdf
2003,Tokyo,CPC Environmental Products - Possible New Detail for the 2007 Revision of the CPC (ppp),"Murphy, John B.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-105.pdf
2003,Tokyo,"On Indirect Measurement Methods of Deposit and Loan Service Prices - Using Published Interest Rate Data to Measure Deposit and Loan Services Prices, and Problems with this Method (paper)","Ohmori, Toru",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-068.pdf
2003,Tokyo,"On Indirect Measurement Methods of Deposit and Loan Service Prices - Using Published Interest Rate Data to Measure Deposit and Loan Services Prices, and Problems with this Method (ppp)","Ohmori, Toru",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-069.pdf
2003,Tokyo,FISIM-based method considered by the ONS for indirectly measuring deposit and loan services prices (Table 1- 9) (Index and charts),"Ohmori, Toru",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-070.pdf
2003,Tokyo,"Short-term and Long-term Prime Lending Rate, Average Contracted Interest Rates on New Loans and Discounts (Short-term and Long-term) (Chart 1-7, Reference 1,2)","Ohmori, Toru",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-071.pdf
2003,Tokyo,Revision Plan of the Corporate Service Price Index (CSPI) (Table 1),"Shimizu, Hideaki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-073.pdf
2003,Tokyo,Newly Introduced Services (Planned) (Table 2),"Shimizu, Hideaki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-074.pdf
2003,Tokyo,Revision Plan of Items - Corporate Service Price Index (CSPI) (Table 1),"Shimizu, Hideaki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-075.pdf
2003,Tokyo,OECD activity on the Short-Term Indicators for Services (paper),"Hong, Eun-Pyo",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-001.pdf
2003,Tokyo,The French Approach to Measuring Price Trends in Buisiness Services (paper),"Buisson, Benoît",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-042.pdf
2003,Tokyo,The French approach to measuring PPI in buisiness services (ppp),"Buisson, Benoît",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-043.pdf
2003,Tokyo,Use of PPIs for service industries as deflators in an index of services production (paper),"McKenzie, Richard",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-052.pdf
2003,Tokyo,Use of PPIs for service industries as deflators in an index of services production (paper),"Hong, Eun-Pyo",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-052.pdf
2003,Tokyo,Use of PPIs for service industries as deflators in an ISP (ppp),"McKenzie, Richard",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-053.pdf
2003,Tokyo,Use of PPIs for service industries as deflators in an ISP (ppp),"Hong, Eun-Pyo",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-053.pdf
2003,Tokyo,Revision Plan of the Corporate Service Price Index (CSPI) (paper),"Shimizu, Hideaki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-072.pdf
2003,Tokyo,OECD - Eurostat 2003 Inquiry on National Collection of Services Producer Prices (paper),"Varjonen, Seppo",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-076.pdf
2003,Tokyo,State of Inquiry - Services Producer Prices. Summary of responses to inquiry on prices by ISIC activity (Table 1-6),"Varjonen, Seppo",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-077.pdf
2003,Tokyo,Quality adjustment in the Producers Price Index in New Zealand (paper),"Collins, Sonia",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-083.pdf
2003,Tokyo,Quality Adjustment in the Business Price Indexes (ppp),"Collins, Sonia",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-084.pdf
2003,Tokyo,Case Study 1: OTI issue (paper),"Collins, Sonia",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-085.pdf
2003,Tokyo,Quality adjustment in practice: Case studies in the Corporate Service Price Index (CSPI) (paper),"Moriya, Kuniko",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-086.pdf
2003,Tokyo,Quality adjustment in practice: Case studies in the Corporate Service Price Index (CSPI) (paper),"Utsunomiya, Kiyohito",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-086.pdf
2003,Tokyo,Number of Replacement of Price Data in the CSPI and by Quality Adjustment Method (Table 1-2),"Utsunomiya, Kiyohito",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-087.pdf
2003,Tokyo,Number of Replacement of Price Data in the CSPI and by Quality Adjustment Method (Table 1-2),"Moriya, Kuniko",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-087.pdf
2003,Tokyo,Quality Adjustment Effect on the CSPI (Table 3),"Moriya, Kuniko",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-088.pdf
2003,Tokyo,Quality Adjustment Effect on the CSPI (Table 3),"Utsunomiya, Kiyohito",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-088.pdf
2003,Tokyo,Examples of Quality Adjustment (Table 4),"Moriya, Kuniko",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-089.pdf
2003,Tokyo,Examples of Quality Adjustment (Table 4),"Utsunomiya, Kiyohito",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-089.pdf
2003,Tokyo,Comments on the proposed structure for ISIC 2007 for services: point of view of a business statisitcian (paper),"Demotes-Mainard, Magali",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-100.pdf
2003,Tokyo,Some comments on the CITI Rev.4 proposals (ppp),"Demotes-Mainard, Magali",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-101.pdf
2003,Tokyo,"A French classification for physical and sporting activities: 335 disciplines, 34 families, 9 classes (paper)","Demotes-Mainard, Magali",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-102.pdf
2003,Tokyo,"A French classification for physical and sporting activities: 335 disciplines, 34 families, 9 classes (paper)","Belloc, Brigitte",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-102.pdf
2003,Tokyo,A French classification for physical and sporting activities (ppp),"Belloc, Brigitte",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-103.pdf
2003,Tokyo,A French classification for physical and sporting activities (ppp),"Demotes-Mainard, Magali",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-103.pdf
2003,Tokyo,Comments from the viewpoint of JSIC on the ISIC structure paper proposed by United Nations (paper),"Takenaga, Kenichi",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-107.pdf
2003,Tokyo,The revision of the Central Product Classification (paper),"Jacques, Albert",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-109.pdf
2003,Tokyo,"COICOP, COPNI, and COPP (Annex 1)","Jacques, Albert",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-110.pdf
2003,Tokyo,Example of link between products and activities in CPA 2002 (Annex 2),"Jacques, Albert",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-111.pdf
2003,Tokyo,"A possible struture for the International Standard Industrial Classification of All Economic Activities (ISIC), Revision 4. Select Services Sections (ppp)","Murphy, John B.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-112.pdf
2003,Tokyo,Turnover by Detailed Products in Japanese Service Statistics (paper),"Kitada, Hiroyuki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-113.pdf
2003,Tokyo,Turnover by Detailed Products in Japanese Service Statistics (ppp),"Kitada, Hiroyuki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-114.pdf
2003,Tokyo,"Current services data collection, turnover broken down by product in Japan (Appendix 1)","Kitada, Hiroyuki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-115.pdf
2003,Tokyo,The results of the special survey for Products in Brazil (paper),"Saldanha, Roberto da Cruz",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-117.pdf
2003,Tokyo,Outline of the Survey on Selected Service Industries (ppp),"Nakata, Yusaku",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-118.pdf
2003,Tokyo,Improved measurement of the Services Sector by the U.S. Census Bureau (paper),"Wallace, Mark E.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-121.pdf
2003,Tokyo,Improved Measurement of the Services Sector by the U.S. Census Bureau (ppp),"Wallace, Mark E.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-122.pdf
2003,Tokyo,2004 Establishment and Enterprise Census Questionnaire; Census of Commerce Questionnaire; Survey on Service Industries Questionnaire (Questionnaire: Front page),"Uesugi, Koji",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-126.pdf
2003,Tokyo,For establishments mainly engaged in wholesale / retail trade (Questionnaire: Back page),"Uesugi, Koji",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-127.pdf
2003,Tokyo,An Inventory on Surveys Collecting Information on Services' Turnover by Detailed Product (paper),"Alajääskö, Pekka",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-129.pdf
2003,Tokyo,An Inventory on Surveys Collecting Information on Services' Turnover by Detailed Product (paper),"Hertzman, Cecilia",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-129.pdf
2003,Tokyo,A New Quality Adjustment Methodology for Nursing Home Price Indexes (paper),"Lucier, John L.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-065.pdf
2003,Tokyo,A New Quality Adjustment Methodology for Nursing Home Price Indexes (paper),"Agliata, Michael A.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-065.pdf
2003,Tokyo,Case Study in Alternative Quality Adjustment Methodology - Nursing Homes (ppp),"Swick, Roslyn B.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-066.pdf
2003,Tokyo,Case Study in Alternative Quality Adjustment Methodology - Nursing Homes (ppp),"Agliata, Michael A.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-066.pdf
2003,Tokyo,Case Study in Alternative Quality Adjustment Methodology - Nursing Homes (ppp),"Lucier, John L.",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-066.pdf
2003,Tokyo,Statistical information on intangibles (paper),"Demotes-Mainard, Magali",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-090.pdf
2003,Tokyo,Statistical information on intangibles (ppp),"Demotes-Mainard, Magali",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-091.pdf
2003,Tokyo,Production of statistics for the Norwegian content sector (paper),"Hansen-Møllerud, Mads",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-092.pdf
2003,Tokyo,Production of statistics for the Norwegian content sector (ppp),"Hansen-Møllerud, Mads",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-093.pdf
2003,Tokyo,Production of statistics for the Norwegian content sector (ppp),"Wethal, Asbjørn",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-093.pdf
2003,Tokyo,Statistics based on data from Internet Service Providers - experiences from Statistics Norway (paper),"Takle, Mona",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-094.pdf
2003,Tokyo,Statistics based on data from Internet Service Providers - experiences from Statistics Norway (ppp),"Wethal, Asbjørn",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-095.pdf
2003,Tokyo,Statistics based on data from Internet Service Providers - experiences from Statistics Norway (ppp),"Takle, Mona",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-095.pdf
2003,Tokyo,A New Direction in the Development of Information Society Statistics in Japan (paper),"Kitada, Hiroyuki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-096.pdf
2003,Tokyo,A New Direction in the Development of Information Society Statistics in Japan (ppp),"Kitada, Hiroyuki",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-097.pdf
2003,Tokyo,OECD work on standards for measuring electronic business (paper),"Roberts, Sheridan",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-098.pdf
2003,Tokyo,OECD work on standards for measuring electronic business (paper),"Bishop, Ivan",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-098.pdf
2003,Tokyo,OECD work on standards for measuring electronic business (ppp),"Hintze, Anders",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-099.pdf
2003,Tokyo,Introducing Products for the Information Sector in the CPC (paper),"Johanis, Paul",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-106.pdf
2003,Tokyo,Towards a classification of ICT services (paper),"April, Daniel",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-108.pdf
2003,Tokyo,Service Price Index for Legal Services (paper),"Assaf, Sima",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-035.pdf
2003,Tokyo,The Development of a PPI for Scheduled Passenger Air Transport Services (paper),"Puchter, Christian",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-033.pdf
2003,Tokyo,The Development of a PPI for Scheduled Passenger Air Transport Services (paper),"Auer, Josef",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-033.pdf
2003,Tokyo,Passenger Air Transport Services in Austria (ppp),"Auer, Josef",https://www.voorburggroup.org/Documents/2003%20tokyo/papers/2003-034.pdf
