Year,Location,Format,Title,ISIC Section,2 digit ISIC Division,Author,Type,Theme,Topic,Link
2021,Washington DC,Paper,"Mini-presentation on Turnover and Output for Renting and leasing of other machinery, equipment and tangible goods (ISIC 7730) in Sweden",N - Administrative and support service activites,77 - Rental and leasing activities,"Von Hofsten, Barbro",Mini-presentation,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2001.pdf
2021,Washington DC,Presentation,"Turnover and Output for Renting and leasing of other
machinery, equipment and tangible goods (ISIC 77.30) in Sweden",N - Administrative and support service activites,77 - Rental and leasing activities,"Nilsson, Mariah",Mini-presentation,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2002.pdf
2021,Washington DC,Paper,Output Measurement for the Commercial and Industrial Machinery and Equipment Rental and Leasing Industry,N - Administrative and support service activites,77 - Rental and leasing activities,"Thomassin, Mathieu",Sector Paper,Output and Price,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2003.pdf
2021,Washington DC,Presentation,Output Measurement for the Commercial and Industrial achinery and Equipment Rental and Leasing Industry,N - Administrative and support service activites,77 - Rental and leasing activities,"Thomassin, Mathieu",Sector Paper,Output and Price,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2004.pdf
2021,Washington DC,Paper,"ISIC 77.30 Renting and leasing of other machinery, equipment and tangible goods",N - Administrative and support service activites,77 - Rental and leasing activities,"Depil, Stéphanie",Sector Paper,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2005.pdf
2021,Washington DC,Presentation,"ISIC 77.30 Renting and leasing of other machinery, equipment and tangible goods",N - Administrative and support service activites,77 - Rental and leasing activities,"Depil, Stéphanie",Sector Paper,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2006.pdf
2021,Washington DC,Presentation,"ISIC 77.30 Renting and leasing of other machinery, equipment and tangible goods",N - Administrative and support service activites,77 - Rental and leasing activities,"Simon, Anna",Sector Paper,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2006.pdf
2021,Washington DC,Paper,"ISIC 7730 Renting and leasing of other machinery,
equipment and tangible goods",N - Administrative and support service activites,77 - Rental and leasing activities,"Šokman, Eveli",Sector Paper,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2007.pdf
2021,Washington DC,Presentation,"ISIC 7730 Renting and leasing of other machinery,
equipment and tangible goods",N - Administrative and support service activites,77 - Rental and leasing activities,"Šokman, Eveli",Mini-presentation,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2008.pdf
2021,Washington DC,Paper,"Renting and leasing of other machinery, equipment and tangible goods in Hungary",N - Administrative and support service activites,77 - Rental and leasing activities,"Holocsy, Ildikó Hamvainé",Mini-presentation,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2009.pdf
2021,Washington DC,Paper,"Renting and leasing of other machinery, equipment and tangible goods in Hungary",N - Administrative and support service activites,77 - Rental and leasing activities,"Bognár, Bertilla",Mini-presentation,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2009.pdf
2021,Washington DC,Presentation,"Renting and leasing of other machinery, equipment and tangible goods in Hungary",N - Administrative and support service activites,77 - Rental and leasing activities,"Holocsy, Ildikó Hamvainé",Mini-presentation,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2010.pdf
2021,Washington DC,Paper,International trade in services by mode of supply,NA,NA,"Matulska-Bachura, Agnieszka",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2011.pdf
2021,Washington DC,Presentation,International trade in services by mode of supply,NA,NA,"Matulska-Bachura, Agnieszka",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2012.pdf
2021,Washington DC,Paper,"Cross-cutting Topic part-3
International Trade in Services by Mode",NA,NA,"Singh, Ram",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2013.pdf
2021,Washington DC,Paper,"Cross-cutting Topic part-3
International Trade in Services by Mode",NA,NA,"Dutta, Rupa",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2013.pdf
2021,Washington DC,Presentation,India’s Experience in Measuring Trade in Service by Mode,NA,NA,"Dutta, Rupa",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2014.pdf
2021,Washington DC,Paper,A Global Trade in Services Data Set by Sector and by Mode of Supply (TISMOS),NA,NA,"Wettstein, Steen",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2015.pdf
2021,Washington DC,Paper,A Global Trade in Services Data Set by Sector and by Mode of Supply (TISMOS),NA,NA,"Liberatore, Antonella",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2015.pdf
2021,Washington DC,Paper,A Global Trade in Services Data Set by Sector and by Mode of Supply (TISMOS),NA,NA,"Magdeleine, Joscelyn",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2015.pdf
2021,Washington DC,Paper,A Global Trade in Services Data Set by Sector and by Mode of Supply (TISMOS),NA,NA,"Maurer, Andreas",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2015.pdf
2021,Washington DC,Presentation,Trade in services by Mode of Supply TiSMoS dataset,NA,NA,"Wettstein, Steen",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2016.pdf
2021,Washington DC,Paper,Cross cutting topic (3) – International trade in services by mode,NA,NA,"Maresca, Sandra",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2017.pdf
2021,Washington DC,Paper,Cross cutting topic (3) – International trade in services by mode,NA,NA,"Moschetta, Mariagrazia",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2017.pdf
2021,Washington DC,Paper,Cross cutting topic (3) – International trade in services by mode,NA,NA,"Trinca, Emanuela",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2017.pdf
2021,Washington DC,Paper,Cross cutting topic (3) – International trade in services by mode,NA,NA,"Cava, Valentina",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2017.pdf
2021,Washington DC,Paper,Cross cutting topic (3) – International trade in services by mode,NA,NA,"Nardecchia, Roberto",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2017.pdf
2021,Washington DC,Presentation,Italian international trade in services by mode of supply,NA,NA,"Maresca, Sandra",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2018.pdf
2021,Washington DC,Presentation,Italian international trade in services by mode of supply,NA,NA,"Moschetta, Mariagrazia",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2018.pdf
2021,Washington DC,Paper,Cross Cutting Topics – Part 1 SPPIs,NA,NA,"Holocsy, Ildikó Hamvainé",Cross-cutting,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/2019.pdf
2021,Washington DC,Paper,New Hedonic Quality Adjustment Method using Sparse Estimation,NA,NA,"Furuta, Sahoko",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3001.pdf
2021,Washington DC,Paper,New Hedonic Quality Adjustment Method using Sparse Estimation,NA,NA,"Hatayama, Yudai",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3001.pdf
2021,Washington DC,Paper,New Hedonic Quality Adjustment Method using Sparse Estimation,NA,NA,"Kawakami, Atsushi",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3001.pdf
2021,Washington DC,Paper,New Hedonic Quality Adjustment Method using Sparse Estimation,NA,NA,"Oh, Yusuke",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3001.pdf
2021,Washington DC,Presentation,New Hedonic Quality Adjustment Method using Sparse Estimation,NA,NA,"Furuta, Sahoko",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3002.pdf
2021,Washington DC,Paper,Time Dummy Hedonics for PPI Cloud Computing,J - Information and communication,63 - Information service activities,"O’Bryan, Claire",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3003.pdf
2021,Washington DC,Paper,Time Dummy Hedonics for PPI Cloud Computing,J - Information and communication,63 - Information service activities,"Sawyer, Steven",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3003.pdf
2021,Washington DC,Presentation,Cloud Computing Time-Dummy Hedonics for U.S. PPI,J - Information and communication,63 - Information service activities,"O’Bryan, Claire",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3004.pdf
2021,Washington DC,Presentation,Cloud Computing Time-Dummy Hedonics for U.S. PPI,J - Information and communication,63 - Information service activities,"Sawyer, Steven",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3004.pdf
2021,Washington DC,Presentation,Accommodations Research – Unit Values and Transaction Prices,I - Accommodation and food service activities,55 - Accommodation,"Baer, Andrew",Sector Paper,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3005.pdf
2021,Washington DC,Misc,Voorburg Group Alternative Data Survey,NA,NA,"Ifrim, Dragos",Methodology,Other,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3006.xlsx
2021,Washington DC,Presentation,Alternative Data Survey,NA,NA,"Ifrim, Dragos",Methodology,Other,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3007.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Blang, Dorothee",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Santiago, Melanie",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Elversoe, Nicklas",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Draper, Rohan",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Vaizner, Ruth",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Bertin, Antonia",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Maillefert, Swann-Emilien",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Paper,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Fournier, Jean-Marie",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3008.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Blang, Dorothee",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Santiago, Melanie",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Elversoe, Nicklas",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Draper, Rohan",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Vaizner, Ruth",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Bertin, Antonia",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Maillefert, Swann-Emilien",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
2021,Washington DC,Presentation,Alignment of Methodology and Scope between Services Producer Price Indices (SPPIs) and Consumer Price Indices (CPIs): Developing a framework for using CPIs in SPPI calculation,NA,NA,"Fournier, Jean-Marie",Methodology,Prices,General,https://www.voorburggroup.org/Documents/2021%20Washington/Papers/3009.pdf
